Name,RuleId,ExtraId,Control Name,Registry Key,Registry Value,Registry Value Type,CSP Name,CSP Path,CSP Value Type,Default Value,Allowed Value,Expected Value,Severity,Applicability,Scenario,Validation,Category
OverrideMinimumEnabledDTLSVersionServer,,,Override Minimum Enabled DTLS Version Server,,,,./Vendor/MSFT/Policy,Config/Cryptography/OverrideMinimumEnabledDTLSVersionServer,String,1.2,"OneOf(Equals('1.0'),Equals('1.1'),Equals('1.2'))",Equals('1.2'),Critical,Azure Local Member Server (domain joined),Security Baseline,,Registry
OverrideMinimumEnabledTLSVersionClient,,,Override Minimum Enabled TLS Version Client,,,,./Vendor/MSFT/Policy,Config/Cryptography/OverrideMinimumEnabledTLSVersionClient,String,1.2,"OneOf(Equals('1.1'),Equals('1.1'),Equals('1.2'),Equals('1.3'))","OneOf(Equals('1.2'),Equals('1.3'))",Critical,Azure Local Member Server (domain joined),Security Baseline,,Registry
OverrideMinimumEnabledTLSVersionServer,,,Override Minimum Enabled TLS Version Server,,,,./Vendor/MSFT/Policy,Config/Cryptography/OverrideMinimumEnabledTLSVersionServer,String,1.2,"OneOf(Equals('1.1'),Equals('1.1'),Equals('1.2'),Equals('1.3'))","OneOf(Equals('1.2'),Equals('1.3'))",Critical,Azure Local Member Server (domain joined),Security Baseline,,Registry
PowerShellExecutionPolicyEnableTranscripting,181da750-0ecf-4af3-8724-ab1d6718fd6b,AZ-WIN-202208,Turn on PowerShell Transcription,HKLM:\SOFTWARE\Policies\Microsoft\Windows\PowerShell\Transcription,EnableTranscripting,REG_DWORD,,,,0,"Range(0, 1)",Equals(0),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\PowerShell\Transcription"" -Name ""EnableTranscripting""",Registry
PreventUsersFromInstallingPrinterDriversWhenConnectingToSharedPrinters,5502808d-7049-4378-b9f7-038b70777483,CCE-37942-0,Devices: Prevent users from installing printer drivers,HKLM:\SYSTEM\CurrentControlSet\Control\Print\Providers\LanMan Print Services\Servers,AddPrinterDrivers,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/Devices_PreventUsersFromInstallingPrinterDriversWhenConnectingToSharedPrinters,Integer,1,"Range(0, 1)","OneOf(Equals(1), Equals(null))",Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Options
PrintersRestrictDriverInstallationToAdministrators,514725e3-fa3e-4f3a-9d58-a31449937003,AZ-WIN-202202,Limits print driver installation to Administrators,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Printers\PointAndPrint,RestrictDriverInstallationToAdministrators,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Printers\PointAndPrint"" -Name ""RestrictDriverInstallationToAdministrators""",Registry
PrivacyAllowInputPersonalization,11ca2201-2673-4f04-bad3-3265e1a53a5b,AZ-WIN-00168,Allow Input Personalization,HKLM:\SOFTWARE\Policies\Microsoft\InputPersonalization,AllowInputPersonalization,REG_DWORD,./Vendor/MSFT/Policy,Config/Privacy/AllowInputPersonalization,Integer,0,"Range(0, 1)",Equals(0),Warning,Azure Local Member Server (domain joined),Security Baseline,,Registry
PromptUserToChangePasswordBeforeExpiration,032b9c30-0082-4199-b1ae-2f1fcafd59c6,CCE-10930-6,Interactive logon: Prompt user to change password before expiration,HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\WinLogon,PasswordExpiryWarning,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/InteractiveLogon_PromptUserToChangePasswordBeforeExpiration,Integer,14,"Range(5, 14)","Range(5, 14)",Informational,Azure Local Member Server (domain joined),Security Baseline,,Security Options
RDPPortNumber,ea1bbc42-7c24-4ced-8ea7-7b16ff4763b5,AZ-WIN-00156,Detect change from default RDP port,HKLM:\SYSTEM\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,PortNumber,REG_DWORD,,,,3389,"Range(1024, 65535)",Equals(3389),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SYSTEM\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp"" -Name ""PortNumber""",Registry
RecoveryConsoleAllowFloppyCopyAndAllDrives,f930f193-62e5-42f8-95b7-3bcda57a2d77,AZ-WIN-00148,Recovery console: Allow floppy copy and access to all drives and all folders,HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Setup\RecoveryConsole,SetCommand,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/RecoveryConsole_AllowFloppyCopyAndAccessToAllDrivesAndAllFolders,Integer,0,"Range(0, 1)",Equals(0),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
RemoteAssistanceSolicitedRemoteAssistance,b17eabc0-5d73-4861-acc8-d5b97bc53f12,CCE-37281-3,Configure Solicited Remote Assistance,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,fAllowToGetHelp,REG_DWORD,,,,0,"Range(0, 1)",Equals(0),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services"" -Name ""fAllowToGetHelp""",Registry
RemoteAssistanceUnsolicitedRemoteAssistance,7450d70c-391d-4932-be4a-3f3bfecc0eb5,CCE-36388-7,Configure Offer Remote Assistance,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,fAllowUnsolicited,REG_DWORD,,,,0,"Range(0, 1)","OneOf(Equals(0), Equals(null))",Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services"" -Name ""fAllowUnsolicited""",Registry
RemoteDesktopServicesClientConnectionEncryptionLevel,93c677e7-e7c8-49c4-bb46-d40dad88f17b,CCE-36627-8,Set client connection encryption level,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,MinEncryptionLevel,REG_DWORD,,,,3,"Range(1,4)","Range(3,4)",Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services"" -Name ""MinEncryptionLevel""",Registry
RemoteDesktopServicesDoNotAllowDriveRedirection,3085af32-217a-4e4b-ba6c-a81c342f8d2c,AZ-WIN-73569,Do not allow drive redirection,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,fDisableCdm,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services"" -Name ""fDisableCdm""",Registry
RemoteDesktopServicesDoNotAllowPasswordSaving,0979b47f-fbbf-46ad-8def-768256fa012a,CCE-36223-6,Do not allow passwords to be saved,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,DisablePasswordSaving,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services"" -Name ""DisablePasswordSaving""",Registry
RemoteDesktopServicesPromptForPasswordUponConnection,d9794f70-e03c-40e5-a812-d2878c0eb6d5,CCE-37929-7,Always prompt for password upon connection,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,fPromptForPassword,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services"" -Name ""fPromptForPassword""",Registry
RemoteDesktopServicesRequireSecureRPCCommunication,01d9a108-3379-4c5a-8236-1a724bcccff1,CCE-37567-5,Require secure RPC communication,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,fEncryptRPCTraffic,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services"" -Name ""fEncryptRPCTraffic""",Registry
RemotelyAccessibleRegistryPaths,116b0718-b9fb-4b6f-855d-05c6ca97369e,CCE-37194-8,Network access: Remotely accessible registry paths,HKLM:\SYSTEM\CurrentControlSet\SecurePipeServers\WinReg\AllowedExactPaths,Machine,REG_MULTI_SZ,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/NetworkAccess_RemotelyAccessibleRegistryPaths,MultiString,"System\CurrentControlSet\Control\ProductOptions,System\CurrentControlSet\Control\Server Applications,Software\Microsoft\Windows NT\CurrentVersion",,"OneOf(Equals('System\CurrentControlSet\Control\ProductOptions,System\CurrentControlSet\Control\Server Applications,Software\Microsoft\Windows NT\CurrentVersion'), Equals(''))",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
RemotelyAccessibleRegistryPathsAndSubpaths,e261ce65-922a-4573-b2f4-eaf7633cd97c,CCE-36347-3,Network access: Remotely accessible registry paths and sub-paths,HKLM:\SYSTEM\CurrentControlSet\SecurePipeServers\WinReg\AllowedPaths,Machine,REG_MULTI_SZ,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/NetworkAccess_RemotelyAccessibleRegistryPathsAndSubpaths,MultiString,"System\CurrentControlSet\Control\Print\Printers,System\CurrentControlSet\Services\Eventlog,Software\Microsoft\OLAP Server,Software\Microsoft\Windows NT\CurrentVersion\Print,Software\Microsoft\Windows NT\CurrentVersion\Windows,System\CurrentControlSet\Control\ContentIndex,System\CurrentControlSet\Control\Terminal Server,System\CurrentControlSet\Control\Terminal Server\UserConfig,System\CurrentControlSet\Control\Terminal Server\DefaultUserConfiguration,Software\Microsoft\Windows NT\CurrentVersion\Perflib,System\CurrentControlSet\Services\SysmonLog",,"OneOf(Equals('System\CurrentControlSet\Control\Print\Printers,System\CurrentControlSet\Services\Eventlog,Software\Microsoft\OLAP Server,Software\Microsoft\Windows NT\CurrentVersion\Print,Software\Microsoft\Windows NT\CurrentVersion\Windows,System\CurrentControlSet\Control\ContentIndex,System\CurrentControlSet\Control\Terminal Server,System\CurrentControlSet\Control\Terminal Server\UserConfig,System\CurrentControlSet\Control\Terminal Server\DefaultUserConfiguration,Software\Microsoft\Windows NT\CurrentVersion\Perflib,System\CurrentControlSet\Services\SysmonLog'), Equals(''))",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
RemoteManagementAllowBasicAuthentication_Client,abb1bcab-f4da-4a9c-be63-7564a0bca7b8,CCE-36254-1,Remote management (WinRM) Allow Basic authentication,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Client,AllowBasic,REG_DWORD,,,,0,"Range(0, 1)","OneOf(Equals(0), Equals(null))",Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Client"" -Name ""AllowBasic""",Registry
RemoteManagementAllowBasicAuthentication_Service,d9bb8281-cc54-4251-b089-4b5c0035e725,AZ-WIN-73599,Remote management (WinRM) Allow Basic authentication - Service,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service,AllowBasic,REG_DWORD,,,,0,"Range(0, 1)",Equals(0),Important,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service"" -Name ""AllowBasic""",Registry
RemoteManagementAllowRemoteServerManagement,,,Allow remote server management through WinRM,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service,AllowAutoConfig,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Important,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service"" -Name ""AllowAutoConfig""",Registry
RemoteManagementAllowRemoteServerManagement_IPv4Filter,,,Allow remote server management through WinRM-IPv4Filter,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service,IPv4Filter,REG_SZ,,,,*,,ContainsAtLeast('*'),Informational,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service"" -Name ""IPv4Filter""",Registry
RemoteManagementAllowRemoteServerManagement_IPv6Filter,,,Allow remote server management through WinRM-IPv6Filter,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service,IPv6Filter,REG_SZ,,,,*,,ContainsAtLeast('*'),Informational,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service"" -Name ""IPv6Filter""",Registry
RemoteManagementAllowUnencryptedTraffic_Client,2785f384-9901-4c9d-8dca-8ff2b5068fde,CCE-38223-4,Remote management (WinRM) Allow unencrypted traffic,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Client,AllowUnencryptedTraffic,REG_DWORD,,,,0,"Range(0, 1)","OneOf(Equals(0), Equals(null))",Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Client"" -Name ""AllowUnencryptedTraffic""",Registry
RemoteManagementAllowUnencryptedTraffic_Service,acde1d38-7a4d-4dec-88ba-ea978a9484df,AZ-WIN-73601,Remote management (WinRM) Allow unencrypted traffic - Service,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service,AllowUnencryptedTraffic,REG_DWORD,,,,0,"Range(0, 1)",Equals(0),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service"" -Name ""AllowUnencryptedTraffic""",Registry
RemoteManagementDisallowDigestAuthentication,34edb7eb-697c-4be9-8830-5aa5b031372e,CCE-38318-2,Remote management (WinRM) Disallow Digest authentication,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Client,AllowDigest,REG_DWORD,,,,0,"Range(0, 1)",Equals(0),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Client"" -Name ""AllowDigest""",Registry
RemoteManagementDisallowStoringOfRunAsCredentials,5fc2dc21-a630-45ee-a62d-5e3d87a45a84,CCE-36000-8,Remote management (WinRM) Disallow WinRM from storing RunAs credentials,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service,DisableRunAs,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\WinRM\Service"" -Name ""DisableRunAs""",Registry
RemoteProcedureCallRestrictUnauthenticatedRPCClients,584c59d1-f9fd-492a-a28e-95ba408b5078,AZ-WIN-73541,Restrict Unauthenticated RPC clients,HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Rpc,RestrictRemoteClients,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows NT\Rpc"" -Name ""RestrictRemoteClients""",Registry
RenameAdministratorAccount,e8b0cc71-407d-4de9-a8db-4c60ef3ac70a,CCE-10976-9,Accounts: Rename administrator account,,,,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/Accounts_RenameAdministratorAccount,String,,,Not(Equals('Administrator')),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
RenameGuestAccount,a1272685-6a0d-4008-9d40-fc5c83a8fd8f,AZ-WIN-202255,Accounts: Rename guest account,,,,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/Accounts_RenameGuestAccount,String,,,Not(Equals('Guest')),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Policy
RequireCaseInsensitivityForNonWindowsSubsystems,0be33574-5e6c-4cfe-8b84-18819338eb6e,CCE-37885-1,System objects: Require case insensitivity for non-Windows subsystems,HKLM:\SYSTEM\CurrentControlSet\Control\Session Manager\Kernel,ObCaseInsensitive,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/SystemObjects_RequireCaseInsensitivityForNonWindowsSubsystems,Integer,1,"Range(0, 1)","OneOf(Equals(1), Equals(null))",Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Options
RequireDomainControllerAuthenticationToUnlock,,,Interactive logon: Require Domain Controller authentication to unlock workstation,HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon,ForceUnlockLogon,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon"" -Name ""ForceUnlockLogon""",Registry
RequireEncryption,,,Require Encryption,HKLM:\SOFTWARE\Policies\Microsoft\Windows\LanmanWorkstation,RequireEncryption,REG_DWORD,,,,0,"Range(0, 1)","Range(0, 1)",Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\LanmanWorkstation"" -Name ""RequireEncryption""",Registry
RequirePasswordWhenComputerWakesOnBattery,,,Require a password when a computer wakes (on battery),HKLM:\SOFTWARE\Policies\Microsoft\Power\PowerSettings\0e796bdb-100d-47d6-a2d5-f7d2daa51f51,DCSettingIndex,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Informational,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Power\PowerSettings\0e796bdb-100d-47d6-a2d5-f7d2daa51f51"" -Name ""DCSettingIndex""",Registry
RequirePasswordWhenComputerWakesPluggedIn,,,Require a password when a computer wakes (plugged in),HKLM:\SOFTWARE\Policies\Microsoft\Power\PowerSettings\0e796bdb-100d-47d6-a2d5-f7d2daa51f51,ACSettingIndex,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Informational,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Power\PowerSettings\0e796bdb-100d-47d6-a2d5-f7d2daa51f51"" -Name ""ACSettingIndex""",Registry
RequireStrongSessionKey,ed9a6795-2803-4b77-9fc8-04f74aef49ed,CCE-37614-5,Domain member: Require strong (Windows 2000 or later) session key,HKLM:\SYSTEM\CurrentControlSet\Services\Netlogon\Parameters,RequireStrongKey,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/DomainMember_RequireStrongSessionKey,Integer,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
RequireWindowsHelloForBusinessOrSmartCard,,,Interactive logon: Require Windows Hello for Business or smart card,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,ScForceOption,REG_DWORD,,,,0,"Range(0, 1)",Equals(0),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System"" -Name ""ScForceOption""",Registry
RestrictAnonymousAccessToNamedPipesAndShares,f55109a7-2248-4c55-a7b0-bebdcb9530d5,CCE-36021-4,Network access: Restrict anonymous access to Named Pipes and Shares,HKLM:\SYSTEM\CurrentControlSet\Services\LanManServer\Parameters,RestrictNullSessAccess,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/NetworkAccess_RestrictAnonymousAccessToNamedPipesAndShares,Integer,1,"Range(0, 1)","OneOf(Equals(1), Equals(null))",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
RestrictClientsAllowedToMakeRemoteCallsToSAM,e4c0c45f-6a72-4e66-b792-32a4ebf36f1c,AZ-WIN-00142,Network access: Restrict clients allowed to make remote calls to SAM,HKLM:\SYSTEM\CurrentControlSet\Control\Lsa,RestrictRemoteSAM,REG_SZ,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/NetworkAccess_RestrictClientsAllowedToMakeRemoteCallsToSAM,String,O:BAG:BAD:(A;;RC;;;BA),,"OneOf(Equals('O:BAG:BAD:(A;;RC;;;BA)'), Equals(''))",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
RunAllAdministratorsInAdminApprovalMode,1d099cbe-a327-42cd-9562-9896389c4263,CCE-36869-6,User Account Control: Run all administrators in Admin Approval Mode,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,EnableLUA,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/UserAccountControl_RunAllAdministratorsInAdminApprovalMode,Integer,1,"Range(0, 1)",Equals(1),Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
SafeDllSearchMode,e1b7d5ea-8e40-47ae-b53e-910959c6649e,AZ-WIN-202215,MSS: (SafeDllSearchMode) Enable Safe DLL search mode (recommended),HKLM:\SYSTEM\CurrentControlSet\Control\Session Manager,SafeDllSearchMode,REG_DWORD,,,,1,"Range(0, 1)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SYSTEM\CurrentControlSet\Control\Session Manager"" -Name ""SafeDllSearchMode""",Registry
SAMRPCPasswordChangePolicy,,,Configure SAM change password RPC methods policy,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System\SAM,SamrChangeUserPasswordApiPolicy,REG_DWORD,,,,2,"Range(0, 2)",Equals(2),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System\SAM"" -Name ""SamrChangeUserPasswordApiPolicy""",Registry
SearchAllowIndexingEncryptedStoresOrItems,484c747f-1418-4c27-a944-c3b1e1690b33,CCE-38277-0,Allow indexing of encrypted files,HKLM:\SOFTWARE\Policies\Microsoft\Windows\Windows Search,AllowIndexingEncryptedStoresOrItems,REG_DWORD,,,,0,"Range(0, 1)","OneOf(Equals(0), Equals(null))",Warning,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\Windows Search"" -Name ""AllowIndexingEncryptedStoresOrItems""",Registry
SendUnencryptedPasswordToThirdPartySMBServers,a14a2808-588b-4233-b342-9dc1cecf2b0a,CCE-37863-8,Microsoft network client: Send unencrypted password to third-party SMB servers,HKLM:\SYSTEM\CurrentControlSet\Services\LanmanWorkstation\Parameters,EnablePlainTextPassword,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/MicrosoftNetworkClient_SendUnencryptedPasswordToThirdPartySMBServers,Integer,0,"Range(0, 1)","OneOf(Equals(0), Equals(null))",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
ServerSPNTargetNameValidationLevel,e9118234-b52b-4b54-ae1a-893a63fe859d,CCE-10617-9,Microsoft network server: Server SPN target name validation level,HKLM:\SYSTEM\CurrentControlSet\Services\LanManServer\Parameters,SmbServerNameHardeningLevel,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/MicrosoftNetworkServer_ServerSPNTargetNameValidationLevel,Integer,1,"Range(0, 1)",Equals(1),Warning,Azure Local Member Server (domain joined),Security Baseline,,Security Options
SharesThatCanBeAccessedAnonymously,ee6b9d20-8c62-4f14-8719-a425e09244ed,CCE-38095-6,Network access: Shares that can be accessed anonymously,HKLM:\SYSTEM\CurrentControlSet\Services\LanManServer\Parameters,NullSessionShares,REG_MULTI_SZ,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/NetworkAccess_SharesThatCanBeAccessedAnonymously,MultiString,'',,"OneOf(Equals(''), Equals(null))",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
SharingAndSecurityModelForLocalAccounts,3e42b5fc-08b2-4a9a-ad80-dafe9033cbc3,CCE-37623-6,Network access: Sharing and security model for local accounts,HKLM:\SYSTEM\CurrentControlSet\Control\Lsa,ForceGuest,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/NetworkAccess_SharingAndSecurityModelForLocalAccounts,Integer,0,"Range(0, 1)","OneOf(Equals(0), Equals(null))",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
ShellDataExecutionPrevention,b2538b69-4020-4d50-9f63-581b673a014c,CCE-37809-1,Turn off Data Execution Prevention for Explorer,HKLM:\SOFTWARE\Policies\Microsoft\Windows\Explorer,NoDataExecutionPrevention,REG_DWORD,,,,0,"Range(0, 1)","OneOf(Equals(0), Equals(null))",Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Policies\Microsoft\Windows\Explorer"" -Name ""NoDataExecutionPrevention""",Registry
ShutdownSystemImmediatelyIfUnableToLogSecurityAudits,6907b165-e70a-4b88-b624-3e32a15c93b1,CCE-35907-5,Audit: Shut down system immediately if unable to log security audits,HKLM:\SYSTEM\CurrentControlSet\Control\Lsa,CrashOnAuditFail,REG_DWORD,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/Audit_ShutdownSystemImmediatelyIfUnableToLogSecurityAudits,Integer,0,"Range(0, 1)","OneOf(Equals(0), Equals(null))",Critical,Azure Local Member Server (domain joined),Security Baseline,,Security Options
SideChannel_AttackMitigation_FeatureSettingsOverride,,,Configuring speculative execution side-channel mitigation FeatureSettingsOverride,HKLM:\SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management,FeatureSettingsOverride,REG_DWORD,,,,83886152,"Range(0, 83886152)",Equals(83886152),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management"" -Name ""FeatureSettingsOverride""",Registry
SideChannel_AttackMitigation_FeatureSettingsOverride_Mask,,,Configuring speculative execution side-channel mitigation FeatureSettingsOverrideMask,HKLM:\SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management,FeatureSettingsOverrideMask,REG_DWORD,,,,3,"Range(0, 3)",Equals(3),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SYSTEM\CurrentControlSet\Control\Session Manager\Memory Management"" -Name ""FeatureSettingsOverrideMask""",Registry
SideChannel_AttackMitigation_Virtualization_MinVmVersionForCpuBasedMitigations,,,Protect against microarchitectural and execution side-channel vulnerabilities,HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Virtualization,MinVmVersionForCpuBasedMitigations,REG_SZ,,,,1.0,,Equals('1.0'),Critical,Azure Local Member Server (domain joined),Security Baseline,"Get-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Virtualization"" -Name ""MinVmVersionForCpuBasedMitigations""",Registry
SmartCardRemovalBehavior,45c495f5-a517-4a57-8637-479e1f440f34,AZ-WIN-73807,Interactive logon: Smart card removal behavior,HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon,ScRemoveOption,REG_SZ,./Vendor/MSFT/Policy,Config/LocalPoliciesSecurityOptions/InteractiveLogon_SmartCardRemovalBehavior,String,1,"Range(1, 2)",Equals(1),Important,Azure Local Member Server (domain joined),Security Baseline,,Security Options
